CiudadColon Wenner_4
1.50
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4 51.00 0.00 96.00 0.00 66.00 0.00 81.00 0.00 0.417309
4 72.00 0.00 76.50 0.00 73.50 0.00 75.00 0.00 6.75751
4 67.50 0.00 81.00 0.00 72.00 0.00 76.50 0.00 2.19545
4 30.00 0.00 120.00 0.00 60.00 0.00 90.00 0.00 0.184154
4 57.00 0.00 93.00 0.00 69.00 0.00 81.00 0.00 0.571807
4 48.00 0.00 102.00 0.00 66.00 0.00 84.00 0.00 0.32346
4 39.00 0.00 111.00 0.00 63.00 0.00 87.00 0.00 0.233708
4 70.50 0.00 79.50 0.00 73.50 0.00 76.50 0.00 3.7531
4 66.00 0.00 84.00 0.00 72.00 0.00 78.00 0.00 1.47152
4 69.00 0.00 82.50 0.00 73.50 0.00 78.00 0.00 2.11481
4 73.50 0.00 78.00 0.00 75.00 0.00 76.50 0.00 8.44528
4 54.00 0.00 99.00 0.00 69.00 0.00 84.00 0.00 0.420634
4 45.00 0.00 108.00 0.00 66.00 0.00 87.00 0.00 0.272382
4 63.00 0.00 90.00 0.00 72.00 0.00 81.00 0.00 0.922388
4 72.00 0.00 81.00 0.00 75.00 0.00 78.00 0.00 3.56392
4 36.00 0.00 117.00 0.00 63.00 0.00 90.00 0.00 0.204639
4 70.50 0.00 84.00 0.00 75.00 0.00 79.50 0.00 2.24187
4 75.00 0.00 79.50 0.00 76.50 0.00 78.00 0.00 8.29317
4 51.00 0.00 105.00 0.00 69.00 0.00 87.00 0.00 0.328754
4 60.00 0.00 96.00 0.00 72.00 0.00 84.00 0.00 0.613166
4 73.50 0.00 82.50 0.00 76.50 0.00 79.50 0.00 3.78374
4 69.00 0.00 87.00 0.00 75.00 0.00 81.00 0.00 1.6777
4 42.00 0.00 114.00 0.00 66.00 0.00 90.00 0.00 0.232715
4 72.00 0.00 85.50 0.00 76.50 0.00 81.00 0.00 2.39859
4 76.50 0.00 81.00 0.00 78.00 0.00 79.50 0.00 9.27808
4 48.00 0.00 111.00 0.00 69.00 0.00 90.00 0.00 0.272184
4 39.00 0.00 120.00 0.00 66.00 0.00 93.00 0.00 0.205492
4 66.00 0.00 93.00 0.00 75.00 0.00 84.00 0.00 0.968495
4 75.00 0.00 84.00 0.00 78.00 0.00 81.00 0.00 4.33541
4 57.00 0.00 102.00 0.00 72.00 0.00 87.00 0.00 0.443108
4 78.00 0.00 82.50 0.00 79.50 0.00 81.00 0.00 10.1993
4 73.50 0.00 87.00 0.00 78.00 0.00 82.50 0.00 2.60454
4 54.00 0.00 108.00 0.00 72.00 0.00 90.00 0.00 0.356083
4 63.00 0.00 99.00 0.00 75.00 0.00 87.00 0.00 0.635983
4 72.00 0.00 90.00 0.00 78.00 0.00 84.00 0.00 1.70113
4 45.00 0.00 117.00 0.00 69.00 0.00 93.00 0.00 0.234349
4 76.50 0.00 85.50 0.00 79.50 0.00 82.50 0.00 4.72007
4 79.50 0.00 84.00 0.00 81.00 0.00 82.50 0.00 10.3756
4 75.00 0.00 88.50 0.00 79.50 0.00 84.00 0.00 2.69149
4 69.00 0.00 96.00 0.00 78.00 0.00 87.00 0.00 0.956697
4 60.00 0.00 105.00 0.00 75.00 0.00 90.00 0.00 0.482279
4 78.00 0.00 87.00 0.00 81.00 0.00 84.00 0.00 4.1346
4 51.00 0.00 114.00 0.00 72.00 0.00 93.00 0.00 0.289395
4 76.50 0.00 90.00 0.00 81.00 0.00 85.50 0.00 2.56512
4 81.00 0.00 85.50 0.00 82.50 0.00 84.00 0.00 10.1257
4 79.50 0.00 88.50 0.00 82.50 0.00 85.50 0.00 4.2003
4 75.00 0.00 93.00 0.00 81.00 0.00 87.00 0.00 1.6822
4 48.00 0.00 120.00 0.00 72.00 0.00 96.00 0.00 0.241985
4 57.00 0.00 111.00 0.00 75.00 0.00 93.00 0.00 0.372493
4 66.00 0.00 102.00 0.00 78.00 0.00 90.00 0.00 0.6628
